source_id,slug,source_url,legacy_path
836,ao-chay-bo-nam-mau-do-gradient-the-thao-dang-singlet-thoang-khi,https://mayaochaybo.vn/ao-chay-bo-nam-mau-do-gradient-the-thao-dang-singlet-thoang-khi/,/ao-chay-bo-nam-mau-do-gradient-the-thao-dang-singlet-thoang-khi/
839,ao-chay-bo-singlet-kem-chuyen-sac-xanh-thoi-trang,https://mayaochaybo.vn/ao-chay-bo-singlet-kem-chuyen-sac-xanh-thoi-trang/,/ao-chay-bo-singlet-kem-chuyen-sac-xanh-thoi-trang/
842,ao-chay-bo-mau-tim-ombre-thoi-trang-thoang-khi,https://mayaochaybo.vn/ao-chay-bo-mau-tim-ombre-thoi-trang-thoang-khi/,/ao-chay-bo-mau-tim-ombre-thoi-trang-thoang-khi/
845,ao-chay-bo-nam-trang-phoi-cam-vang-vien-ca-ro-thiet-ke-ba-lo-thoang-mat,https://mayaochaybo.vn/ao-chay-bo-nam-trang-phoi-cam-vang-vien-ca-ro-thiet-ke-ba-lo-thoang-mat/,/ao-chay-bo-nam-trang-phoi-cam-vang-vien-ca-ro-thiet-ke-ba-lo-thoang-mat/
849,ao-chay-bo-tank-top-mau-kem-phoi-xanh-navy-va-do,https://mayaochaybo.vn/ao-chay-bo-tank-top-mau-kem-phoi-xanh-navy-va-do/,/ao-chay-bo-tank-top-mau-kem-phoi-xanh-navy-va-do/
852,ao-chay-bo-mau-vang-nang-dong-phoi-nau-cam-thiet-ke-ba-lo-thoang-mat,https://mayaochaybo.vn/ao-chay-bo-mau-vang-nang-dong-phoi-nau-cam-thiet-ke-ba-lo-thoang-mat/,/ao-chay-bo-mau-vang-nang-dong-phoi-nau-cam-thiet-ke-ba-lo-thoang-mat/
856,ao-chay-bo-mau-trang-phoi-xam-vang-ca-tinh,https://mayaochaybo.vn/ao-chay-bo-mau-trang-phoi-xam-vang-ca-tinh/,/ao-chay-bo-mau-trang-phoi-xam-vang-ca-tinh/
859,ao-chay-bo-mau-do-phoi-xanh-vang-nang-dong,https://mayaochaybo.vn/ao-chay-bo-mau-do-phoi-xanh-vang-nang-dong/,/ao-chay-bo-mau-do-phoi-xanh-vang-nang-dong/
862,ao-chay-bo-mau-trang-phoi-xam-cam-sat-nach-the-thao,https://mayaochaybo.vn/ao-chay-bo-mau-trang-phoi-xam-cam-sat-nach-the-thao/,/ao-chay-bo-mau-trang-phoi-xam-cam-sat-nach-the-thao/
865,ao-chay-bo-ba-lo-mau-vang-tuoi-phoi-do-trang,https://mayaochaybo.vn/ao-chay-bo-ba-lo-mau-vang-tuoi-phoi-do-trang/,/ao-chay-bo-ba-lo-mau-vang-tuoi-phoi-do-trang/
